src,relationship,dst,Emotional Abuse,Neglect,Physical Abuse,Sexual Abuse
Abusive Relationships,synonymous_tags,Abusive Spouse,0,0,0,0
Abusive Relationships,synonymous_tags,abusive toxic relationship,0,0,0,0
Abusive Relationships,synonymous_tags,abusive!relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Abusive(ish) Relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Abusiverelationship,0,0,0,0
Abusive Relationships,synonymous_tags,abussive relationship warning,0,0,0,0
Abusive Relationships,synonymous_tags,Abusve Boyfriend,0,0,0,0
Abusive Relationships,synonymous_tags,ABUSVIE RELATIHSPSHIP,0,0,0,0
Abusive Relationships,synonymous_tags,abuzív *s* bántalmazó kapcsolat,0,0,0,0
Abusive Relationships,synonymous_tags,Allusion to past abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Allusions to a past abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,allusions to abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Allusions to past abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,An Abusive Relationship is Vaguely Described,0,0,0,0
Abusive Relationships,synonymous_tags,and abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,And*s*Or Abusive,0,0,0,0
Abusive Relationships,synonymous_tags,arguably abusive relationship dynamics,0,0,0,0
Abusive Relationships,synonymous_tags,Borderline Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Brief Abusive Relationship Mention - Offscreen,0,0,0,0
Abusive Relationships,synonymous_tags,Brief and vague reference to an abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,brief mention of a past abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,brief mention of abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Brief Mention Of Past Abusive Relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Brief mentions of abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,brief mentions of past abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,can be read as an abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Canon Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Chapter 1 - Brief references to abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Could be seen as Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,cw abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,cw: references to past abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Depictions of Abusive Friendships,0,0,0,0
Abusive Relationships,synonymous_tags,depictions of an abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Descriptions of a past abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Descriptions of abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,detailed abusive relationship lmao,0,0,0,0
Abusive Relationships,synonymous_tags,discussion of maritial abuse,0,0,0,0
Abusive Relationships,synonymous_tags,Discussion of previous marital abuse,0,0,0,0
Abusive Relationships,synonymous_tags,Discussions of Abuse*s*Toxic Relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Discussions of abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,domestic abuse mention,0,0,0,0
Abusive Relationships,synonymous_tags,Dubiously abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Everything that goes with an abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,exploration of abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,exploration of abusive relationships but it's treated like that,0,0,0,0
Abusive Relationships,synonymous_tags,faint mentions of abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Hint of Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Hints of abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,hints of an abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Hints of past abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,hints of somewhat emotionally abusive relationship*q*,1,0,0,0
Abusive Relationships,synonymous_tags,implied *a* assumed abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,implied abusive familiar relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Implied abusive relationship(s),0,0,0,0
Abusive Relationships,synonymous_tags,Implied abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Implied Bad*s*Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,implied past abusive relationship(s),0,0,0,0
Abusive Relationships,synonymous_tags,Implied relationship abuse,0,0,0,0
Abusive Relationships,synonymous_tags,Implied*s* Referenced Dating Abuse,0,0,0,1
Abusive Relationships,synonymous_tags,Implied*s* Referenced Past Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Implied*s*Reference Past Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Implied*s*referenced abusive family,0,0,0,0
Abusive Relationships,synonymous_tags,Implied*s*Referenced Abusive Relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Implied*s*Referenced Past Abusive Relationship(s),0,0,0,0
Abusive Relationships,synonymous_tags,Implied*s*Referenced toxic relationship(s),0,0,0,0
Abusive Relationships,synonymous_tags,includes abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Is this considered an abusive relationship*q*,0,0,0,0
Abusive Relationships,synonymous_tags,It's meant to be kind of*d**d**d*representing an abusive relationship so I'll mention it here in the tags,0,0,0,0
Abusive Relationships,synonymous_tags,jade's in an abusive relationship for like two seconds,0,0,0,0
Abusive Relationships,synonymous_tags,kinda abusive oof,0,0,0,0
Abusive Relationships,synonymous_tags,kinda abusive relationship towards the end,0,0,0,0
Abusive Relationships,synonymous_tags,Kinda abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,low key abusive relatioship,0,0,0,0
Abusive Relationships,synonymous_tags,major tw for abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,MAJOR WARNING FOR ABUSIVE RELATIONSHIPS,0,0,0,0
Abusive Relationships,synonymous_tags,menção de relacionamento abusivo,0,0,0,0
Abusive Relationships,synonymous_tags,mental insight into abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,mentally abusive past relationship,0,0,0,0
Abusive Relationships,synonymous_tags,mention and description of an abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Mention of Abusive Relationship (past),0,0,0,0
Abusive Relationships,synonymous_tags,mention of Abusive Relationship dynamics,0,0,0,0
Abusive Relationships,synonymous_tags,mention of abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,mention of an abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,mention of past abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,mentioned abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Mentioned Abusive Relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Mentioned past abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Mentioned*s*Implied Past Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Mentioned*s*mildly depicted abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,mentions abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,mentions and subtext ideas of past abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,mentions of abuse and toxic relationships,0,0,0,0
Abusive Relationships,synonymous_tags,mentions of Abusive Relationship (emotionally and verbally),1,0,0,0
Abusive Relationships,synonymous_tags,Mentions of Abusive Relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Mentions of abusive relationships (not between two main characters),0,0,0,0
Abusive Relationships,synonymous_tags,mentions of abusive*s*toxic relationships,0,0,0,0
Abusive Relationships,synonymous_tags,mentions of an abusing relationship,0,0,0,0
Abusive Relationships,synonymous_tags,mentions of an abusive partner*q*,0,0,0,0
Abusive Relationships,synonymous_tags,mentions of an abusive relationship but it's very minor!,0,0,0,0
Abusive Relationships,synonymous_tags,Mentions of an abusive relationship but nothing too graphic,0,0,0,0
Abusive Relationships,synonymous_tags,mentions of past emotionally-abusive relationship,1,0,0,0
Abusive Relationships,synonymous_tags,mentions of previous abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,mentions past abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Mild Mentions of Abusive Relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Mildly Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Minor Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Minor Abusive Relationships,0,0,0,0
Abusive Relationships,synonymous_tags,minor mention of abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Mistreated by spouse,0,0,0,0
Abusive Relationships,synonymous_tags,mostly-off screen abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,nentions of abusive relationships but not indepthly explored,0,0,0,0
Abusive Relationships,synonymous_tags,non-graphic mentions of past abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,not incredibly graphic depictions of an abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,off screen abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,OPTIONAL: Abusive Relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Partner Abuse,0,0,0,0
Abusive Relationships,synonymous_tags,Partner Abuse Mention,0,0,0,0
Abusive Relationships,synonymous_tags,Past Abuse Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,past abuseve relationship implied,0,0,0,0
Abusive Relationships,synonymous_tags,past abusive realtionship,0,0,0,0
Abusive Relationships,synonymous_tags,Past Abusive Relationship (mentioned),0,0,0,0
Abusive Relationships,synonymous_tags,Past Abusive Relationship (non-explicit),0,0,0,0
Abusive Relationships,synonymous_tags,Past abusive relationship (not between main pairing),0,0,0,0
Abusive Relationships,synonymous_tags,Past Abusive Relationship (not H*s*D),0,0,0,0
Abusive Relationships,synonymous_tags,Past abusive relationship is mentioned,0,0,0,0
Abusive Relationships,synonymous_tags,past abusive relationship mention,0,0,0,0
Abusive Relationships,synonymous_tags,Past abusive relationship',0,0,0,0
Abusive Relationships,synonymous_tags,Past Abusive Relationship(s),0,0,0,0
Abusive Relationships,synonymous_tags,Past and present abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,past emotionally abusive relationship (offscreen),1,0,0,0
Abusive Relationships,synonymous_tags,past mentally abusive relationship,1,0,0,0
Abusive Relationships,synonymous_tags,Past Toxic*s*Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Past*s*Referenced Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Physical Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Possible abusive relationship*q* See comments,0,0,0,0
Abusive Relationships,synonymous_tags,Possible triggers: abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Previous Abusive Relationships,0,0,0,0
Abusive Relationships,synonymous_tags,previous relationship abuse,0,0,0,0
Abusive Relationships,synonymous_tags,Prior Abusive Relationship Mention,0,0,0,0
Abusive Relationships,synonymous_tags,probably an abusive friendship,0,0,0,0
Abusive Relationships,synonymous_tags,quasi-abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,really very abusive and unhealthy relationships,0,0,0,0
Abusive Relationships,synonymous_tags,reference to spouse abuse,0,0,0,0
Abusive Relationships,synonymous_tags,Referenced abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Referenced Abusive Relationships,0,0,0,0
Abusive Relationships,synonymous_tags,references to abuse and toxic relationships,0,0,0,0
Abusive Relationships,synonymous_tags,references to abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,references to abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,references to emotionally abusive relationship,1,0,0,0
Abusive Relationships,synonymous_tags,References to spousal abuse,0,0,0,0
Abusive Relationships,synonymous_tags,refrence to past abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,relação abusiva,0,0,0,0
Abusive Relationships,synonymous_tags,Relación abusiva,0,0,0,0
Abusive Relationships,synonymous_tags,relacionamento abusivo,0,0,0,0
Abusive Relationships,synonymous_tags,relaciones abusivas,0,0,0,0
Abusive Relationships,synonymous_tags,Relation abusive (comme dans le canon),0,0,0,0
Abusive Relationships,synonymous_tags,relations abusives,0,0,0,0
Abusive Relationships,synonymous_tags,Relationship abuse (mention),0,0,0,0
Abusive Relationships,synonymous_tags,Semi-Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Slight abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Slight Past Relationship Abuse,0,0,0,0
Abusive Relationships,synonymous_tags,Slightly Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,slightly abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Some mentions of an abusive family,0,0,0,0
Abusive Relationships,synonymous_tags,some vague references to abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,somewhat of an abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,sort of abusive boyfriends,0,0,0,0
Abusive Relationships,synonymous_tags,spousal abuse,0,0,0,0
Abusive Relationships,synonymous_tags,Spousal Abuse (referenced),0,0,0,0
Abusive Relationships,synonymous_tags,Spouse Abuse,0,0,0,0
Abusive Relationships,synonymous_tags,Squint and you miss it mentions of abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,talk of abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,talk of an abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Talk of past abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Temporary Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,The Abusive Relationship No One Talks About,0,0,0,0
Abusive Relationships,synonymous_tags,this definitely falls under abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,this relationship is abusive,0,0,0,0
Abusive Relationships,synonymous_tags,Thoroughly Toxic Romance,0,0,0,0
Abusive Relationships,synonymous_tags,Toxic and controlling relationships,0,0,0,0
Abusive Relationships,synonymous_tags,toxic*s*abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Trigger Warning - Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Trigger warning abusive marriage,0,0,0,0
Abusive Relationships,synonymous_tags,Trigger Warning abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,trigger warning for abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Trigger warning for abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,trigger warning for background discussion of abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Trigger Warning: Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Trigger Warning: Abusive Relationships,0,0,0,0
Abusive Relationships,synonymous_tags,trigger warning: slightly abusive relationship undertone,0,0,0,0
Abusive Relationships,synonymous_tags,Trigger Warning: Spousal Abuse,0,0,0,0
Abusive Relationships,synonymous_tags,tw abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,TW abusive relationship kinda*q*,0,0,0,0
Abusive Relationships,synonymous_tags,tw for abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,tw for abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,tw for talk about abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,tw: abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,tw: emotionally abusive and manipulative relationship,1,0,0,0
Abusive Relationships,synonymous_tags,tw: mention of abusive relationsips,0,0,0,0
Abusive Relationships,synonymous_tags,tw: mention of manipulation and abuse in previous relationship,0,0,0,0
Abusive Relationships,synonymous_tags,tw: past abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,TW*s**s* Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,typical abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Unhealthy*s*Abusive Background Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Unintentionally Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Vague allusion to an abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Vague hints of past abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,Vague references to abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,VERBAL PAST ABUSIVE RELATIONSHIP,0,0,0,0
Abusive Relationships,synonymous_tags,Very Very Abusive Relationships,0,0,0,0
Abusive Relationships,synonymous_tags,Warning for Trigger Sensitive: Abusive Relationship,0,0,0,0
Abusive Relationships,synonymous_tags,warning: abusive relationships,0,0,0,0
Abusive Relationships,synonymous_tags,warning: mentions of toxic past relationship throughout the series,0,0,0,0
Abusive Relationships,synonymous_tags,warnings for an abusive relationship,0,0,0,0
Abusive Relationships,synonymous_tags,wspomnienie o abusive relacjach,0,0,0,0
Abusive Relationships,synonymous_tags,虐待关系,0,0,0,0
Abusive Relationships,synonymous_tags,虐待配偶,0,0,1,0
Abusive Rika (Mystic Messenger),synonymous_tags,abusive rika*s*v which would only be temporary,0,0,0,0
Abusive Rika (Mystic Messenger),synonymous_tags,brief mentions of how Rika would abuse V,0,0,0,0
Abusive Rika (Mystic Messenger),synonymous_tags,it's not explicitly mentioned but Rika is Abusive,0,0,0,0
Abusive Rika (Mystic Messenger),synonymous_tags,rika is being menacing again,0,0,0,0
Abusive Ron Weasley,synonymous_tags,Abusive Ron Weasely,0,0,0,0
Abusive Sam Winchester,synonymous_tags,abuser sam,0,0,0,0
Abusive Sam Winchester,synonymous_tags,Abusive Sam,0,0,0,0
Abusive Sensei | All For One,synonymous_tags,Abusive All for One,0,0,0,0
Abusive Sensei | All For One,synonymous_tags,AFO is Abusive,0,0,0,0
Abusive Sensei | All For One,synonymous_tags,emotional abuse by all for one,1,0,0,0
Abusive Severus Snape,synonymous_tags,Severus Snape Is An Abuser,0,0,0,0
Abusive Severus Snape,synonymous_tags,Snape is abusive,0,0,0,0
Abusive Severus Snape,synonymous_tags,Snape is an abusive dick,0,0,0,0
Abusive Severus Snape,synonymous_tags,snape was an abusive dick,0,0,0,0
Abusive Shadow Weaver | Light Spinner (She-Ra),synonymous_tags,Abusive Shadow Weaver,0,0,0,0
Abusive Shadow Weaver | Light Spinner (She-Ra),synonymous_tags,also briefly mentions Shadow Weaver's abuse at times,0,0,0,0
Abusive Shadow Weaver | Light Spinner (She-Ra),synonymous_tags,mentions of shadow weaver's abuse,0,0,0,0
Abusive Shadow Weaver | Light Spinner (She-Ra),synonymous_tags,Shadow Weaver | Light Spinner being abusive,0,0,0,0
Abusive Shadow Weaver | Light Spinner (She-Ra),synonymous_tags,Shadow Weaver is abusive,0,0,0,0
Abusive Shadow Weaver | Light Spinner (She-Ra),synonymous_tags,shadow weaver is abusive af,0,0,0,0
Abusive Shadow Weaver | Light Spinner (She-Ra),synonymous_tags,shadow weaver is an abusive character change my mind,0,0,0,0
Abusive Shadow Weaver | Light Spinner (She-Ra),synonymous_tags,shadow weaver's abuse towards them is heavily referenced and occasionally shown so ye,0,0,0,0
Abusive Shadow Weaver | Light Spinner (She-Ra),synonymous_tags,tw: Shadow Weaver being emotionally and a bit physically abusive,1,0,0,0
Abusive Sheev Palpatine,synonymous_tags,abusive palpatine,0,0,0,0
Abusive Sheev Palpatine,synonymous_tags,canon-typical abuse (from Palpatine),0,0,0,0
Abusive Sheev Palpatine,synonymous_tags,palpatine is abusive,0,0,0,0
Abusive Sheev Palpatine,synonymous_tags,Past Abuse By Palpatine,0,0,0,0
Abusive Sheriff Stilinski,synonymous_tags,Abusive Sheriff - so so sorry it just sort of happened!,0,0,0,0
Abusive Sheriff Stilinski,synonymous_tags,abusive!sheriff,0,0,0,0
Abusive Sirius Black,synonymous_tags,Abusive!Sirius,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,Abuse from Snoke,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,abuse is all on snoke’s end,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,abusive relationships between Snoke and Kylo Ren,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,Abusive Snoke,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,aka Snoke displays abusive behavior,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,Emotional and verbal abuse by Snoke,1,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,Emotionally abusive teacher (Snoke),1,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,got to tag those because Snoke is an abusive dick,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,mentally and physically abusive Snoke,1,0,1,0
Abusive Snoke (Star Wars),synonymous_tags,mentions of abuse (snoke),0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,Past Abuse by Snoke,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,Past Gaslighting By Snoke,1,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,Physical Abuse towards students (Snoke),0,0,1,0
Abusive Snoke (Star Wars),synonymous_tags,Snoke abuses Kylo,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,Snoke is a predator,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,Snoke is abusive,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,Snoke is an abusive asshole,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,snoke is an abusive fuck,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,Snoke is emotionally abusive to Ben,1,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,snoke is quite abusive,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,Snoke Physically Abuses Kylo,0,0,1,0
Abusive Snoke (Star Wars),synonymous_tags,Snoke telepathicly abuses Kylo,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,Snoke’s Past Abuse,0,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,Snokes Emotionally Abuses Kylo,1,0,0,0
Abusive Snoke (Star Wars),synonymous_tags,TW - implied grooming by Snoke but nothing sexual happens,0,0,0,1
Abusive Snoke (Star Wars),synonymous_tags,Verbal Child Abuse (By Snoke),0,0,0,0
Abusive Sonia Kaspbrak,synonymous_tags,eddies mama slaps him,0,0,1,0
Abusive Sonia Kaspbrak,synonymous_tags,It's Mrs K we all know she be abusing her son,0,0,0,0
Abusive Sonia Kaspbrak,synonymous_tags,mentions of eddie's mom abusing him,0,0,0,0
Abusive Sonia Kaspbrak,synonymous_tags,mentions of sonias abuse,0,0,0,0
Abusive Sonia Kaspbrak,synonymous_tags,Mrs*d* K is emotionally abusive,1,0,0,0
Abusive Sonia Kaspbrak,synonymous_tags,she's kinda abusive*d**d**d*,0,0,0,0
Abusive Sonia Kaspbrak,synonymous_tags,sonia being a bitch and an abusive mom,0,0,0,0
Abusive Sonia Kaspbrak,synonymous_tags,Sonia is abusive af and should suffer in hell for it u know,0,0,0,0
Abusive Sonia Kaspbrak,synonymous_tags,Sonia's Abuse,0,0,0,0
Abusive Sonia Kaspbrak,synonymous_tags,TW: mentions of Eddie's mom *a* abuse,0,0,0,0
Abusive Terry Milkovich,synonymous_tags,Abusive Terry,0,0,0,0
Abusive Terry Milkovich,synonymous_tags,mentions of child abuse because terry is a fucking horrible father,0,0,0,0
Abusive Terry Milkovich,synonymous_tags,mentions of Terry's abuse,0,0,0,0
Abusive Terry Milkovich,synonymous_tags,mentions of Terry's past abuse,0,0,0,0
Abusive Theo Raeken,synonymous_tags,Abusive Theo,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,Abusive Endeavor,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,Abusive Endeavour,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,Abusive Todoroki Enji,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,Endeavor is an abusive POS,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,endeavor is suuuuper abusive be warned,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,Endeavor was Abusive,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,Endeavor's domestic abuse,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,endeavour is an abusive asshole,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,endewhore is still abusive,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,enji is the abuser,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,fuck horikoshi Endeavors abusive,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,mentions of endeavor's abuse,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,references of Endeavor's abuse,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,references to endeavour's abuse,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,theres an endeavor and abuse mention btw,0,0,0,0
Abusive Todoroki Enji | Endeavor,synonymous_tags,Todoroki Enji | Endeavor Being An Abusive Asshole,0,0,0,0
Abusive Todoroki Rei,synonymous_tags,Todoroki's Mom was Abusive,0,0,0,0
Abusive Todoroki Shouto,synonymous_tags,Abusive lover!Todoroki,0,0,0,0
Abusive Todoroki Shouto,synonymous_tags,abusive Shouto,0,0,0,0
Abusive Todoroki Shouto,synonymous_tags,Abusive Todoroki,0,0,0,0
Abusive Todoroki Shouto,synonymous_tags,todoroki is abusive,0,0,0,0
Abusive Unkar Plutt,synonymous_tags,abusive plutt,0,0,0,0
Abusive Unkar Plutt,synonymous_tags,Implied abuse from Plutt,0,0,0,0
Abusive Unkar Plutt,synonymous_tags,mentions of creepy and inappropriate behavior by Unkar Plutt,0,0,0,0
Abusive Valentino (Hazbin Hotel),synonymous_tags,Abusive Valentino,0,0,0,0
Abusive Valentino (Hazbin Hotel),synonymous_tags,Valentino is an abusive bastard,0,0,0,0
Abusive Valentino (Hazbin Hotel),synonymous_tags,Valentino is an abussive asshole,0,0,0,0
Abusive Vernon Dursley,synonymous_tags,abusive Vernon,0,0,0,0
Abusive Vernon Dursley,synonymous_tags,abusive Vernon tw by the way,0,0,0,0
Abusive Vernon Dursley,synonymous_tags,vernon dursley is an abusive bastard,0,0,0,0
Abusive Wilbur Soot,synonymous_tags,Abusive!Wilbur,0,0,0,0
Abusive Wilbur Soot,synonymous_tags,Wilbur mental abuse go brr,1,0,0,0
Abusive Wilbur Soot,synonymous_tags,wilbur soot is bad and abusive,0,0,0,0
Abusive William Afton | Dave Miller,synonymous_tags,also William is an abusive and manipulative prick as always,1,0,0,0
Abusive Yagi Toshinori | All Might,synonymous_tags,Abusive All Might,0,0,0,0
Abusive Yagi Toshinori | All Might,synonymous_tags,Abusive Yagi Toshinori,0,0,0,0
Abusive Yú Zǐyuān,synonymous_tags,Brief discussion of child abuse (Yu Ziyuan’s treatment of Wei Wuxian),0,0,0,0
Abusive Yú Zǐyuān,synonymous_tags,madam yu is abusive,0,0,0,0
Abusive Yú Zǐyuān,synonymous_tags,madam yu was not good to wei wuxian OR jiang cheng (or yanli lbr),0,0,0,0
Abusive Yú Zǐyuān,synonymous_tags,Mentions of past abuse from Yu Ziyuan,0,0,0,0
Abusive Yú Zǐyuān,synonymous_tags,Physical abuse (from Madam Yu),0,0,1,0
Abusive Yú Zǐyuān,synonymous_tags,verbal and physical (c*s*o Zidian) abuse from YZY,0,0,1,0
Abusive Yú Zǐyuān,synonymous_tags,via Madam Yu,0,0,0,0
Abusive Yú Zǐyuān,synonymous_tags,Yú Zǐyuān is Abusive,0,0,0,0
Animal Abuse,sub_tags,Dog Fighting,0,0,0,0
Animal Abuse,synonymous_tags,(extremely light on the animal harm front),0,0,0,0
Animal Abuse,synonymous_tags,(mild) animal torture,0,0,0,0
Animal Abuse,synonymous_tags,A bit of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,a little bit of animal blood and gore,0,0,0,0
Animal Abuse,synonymous_tags,abuse of animals,0,0,0,0
